address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"2600 BLOCK KENN AVE PITTSBURGH, PA 15214",1,0,0,0,0,1,2019,6,6,Perry South,6,26,42003261400,1,1,1-12,40.4678159681642,-80.0155279277683
"2600 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2019,8,5,Overbrook,4,32,42003320700,5,3,4-25,40.380836884642,-80.0000675504602
"2600 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2019,7,0,Overbrook,4,32,42003320700,5,3,4-25,40.380836884642,-80.0000675504602
"2600 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2016,9,1,Overbrook,4,32,42003320700,5,3,4-25,40.380836884642,-80.0000675504602
"2600 BLOCK N CHARLES ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,3,2,Perry South,6,26,42003261400,1,1,1-12,40.468152705421,-80.0153828470721
"2600 BLOCK N CHARLES ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2016,8,3,Perry South,6,26,42003261400,1,1,1-12,40.468152705421,-80.0153828470721
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,9,3,Perry South,6,26,42003261500,1,1,1-23,40.4711827668287,-80.0084511227419
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2015,8,3,Perry South,6,26,42003261500,1,1,1-23,40.4711827668287,-80.0084511227419
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,1,0,Perry South,6,26,42003261500,1,1,1-23,40.4711827668287,-80.0084511227419
"2600 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,1,0,Perry South,6,26,42003261500,1,1,1-23,40.4711827668287,-80.0084511227419
"2600 BLOCK SALISBURY ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,6,3,South Side Slopes,3,16,42003160800,3,3,4-22,40.4183603670613,-79.9710447793193
"2600 BLOCK SIDNEY ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,9,5,South Side Flats,3,16,42003160900,3,3,4-24,40.4283157221701,-79.9679437770769
"2600 BLOCK STELLA ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,2,5,,,,,,3,,,
"2600 BLOCK VETERAN ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2018,6,1,Perry South,6,26,42003261500,1,1,1-23,40.4721345709039,-80.0093928552071
"26TH ST & PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2017,12,6,Strip District,7,2,42003020300,6,2,2-25,40.4549123922245,-79.97844825202
"2700 BLOCK BROWNSVILLE RD PITTSBURGH, PA",1,0,1,0,0,0,2019,8,5,Carrick,4,29,42003290400,3,3,4-23,40.3843384056868,-79.9780810989249
"2700 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,2,5,Terrace Village,6,5,42003051000,3,2,2-5,40.4471425289927,-79.9670278555567
"2700 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,0,1,0,0,2015,5,5,Terrace Village,6,5,42003051000,3,2,2-5,40.4471425289927,-79.9670278555567
"2700 BLOCK ELLIS ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,8,1,Perry South,6,26,42003261500,1,1,1-23,40.4725875172274,-80.0111654880338
"2700 BLOCK LELAND ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,1,0,Perry South,6,26,42003261500,1,1,1-23,40.472603991033,-80.0126242886306
"2700 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2015,10,2,Overbrook,4,32,42003320700,5,3,4-25,40.3784029983804,-80.0031161083009
"2700 BLOCK LIBRARY RD PITTSBURGH, PA 15234",1,0,1,0,0,0,2018,4,3,Overbrook,4,32,42003320700,5,3,4-25,40.3784029983804,-80.0031161083009
"2700 BLOCK MC DOWELL ST PITTSBURGH, PA 15212",3,0,1,0,1,1,2019,9,4,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4698191465876,-80.0264154232935
"2700 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,8,1,Perry South,6,26,42003261500,1,1,1-23,40.472678772737,-80.010106661143
"2700 BLOCK PIONEER AVE PITTSBURGH, PA 15226",1,0,1,0,0,0,2015,6,5,Brookline,4,19,42003191900,5,6,4-26,40.3949157120833,-80.0253213482213
"2700 BLOCK SACRAMENTO AVE PITTSBURGH, PA 15204",1,0,0,1,0,0,2018,2,2,Sheraden,2,20,42003562500,5,6,1-16,40.4552848012897,-80.0476758144617
"2700 BLOCK SHELTON AVE PITTSBURGH, PA 15214",1,0,0,1,0,0,2019,3,1,Perry South,6,26,42003261500,1,1,1-23,40.4725585139502,-80.0118714896004
"2700 BLOCK STAFFORD ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,2,4,Sheraden,2,20,42003562500,5,6,1-16,40.4545491428075,-80.0481468153909
"2700 BLOCK VETERAN ST PITTSBURGH, PA 15214",3,0,1,0,1,1,2017,12,1,Perry South,6,26,42003261500,1,1,1-23,40.4726474261746,-80.0093854150508
"2700 BLOCK ZEPHYR AVE PITTSBURGH, PA 15204",1,0,1,0,0,0,2015,10,3,Sheraden,2,20,42003562500,5,6,1-16,40.4530292535524,-80.0493591534742
"2800 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2015,3,2,Banksville,2,20,42003202300,5,6,4-9,40.4049229001819,-80.0401487976792
"2800 BLOCK BEECHWOOD BLVD PITTSBURGH, PA 15217",1,0,1,0,0,0,2017,4,0,Squirrel Hill South,5,14,42003141400,3,4,2-15,40.4248332950921,-79.9203717652803
"2800 BLOCK CAREY WAY PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,12,6,,,,,,3,,,
"2800 BLOCK CENTRE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,12,2,Terrace Village,6,5,42003051000,3,2,2-5,40.4476538556454,-79.9663524209255
"2800 BLOCK COBDEN ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,6,3,South Side Slopes,3,16,42003160800,3,3,4-22,40.4197051847129,-79.9690271609084
"2800 BLOCK COBDEN ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,9,0,South Side Slopes,3,16,42003160800,3,3,4-22,40.4197051847129,-79.9690271609084
"2800 BLOCK FREDERICK ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,3,3,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4699217530812,-80.0297088028915
"2800 BLOCK MARY ST PITTSBURGH, PA 15203",3,0,2,0,0,1,2015,9,5,South Side Slopes,3,16,42003160800,3,3,4-24,40.4242691965337,-79.9683636913634
"2800 BLOCK N CHARLES ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,10,1,Perry South,6,26,42003261400,1,1,1-12,40.4698539946853,-80.0137461949372
"2800 BLOCK SHADELAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,9,3,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.469952706302,-80.0301204911086
"2900 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2017,5,3,Banksville,2,20,42003202300,5,6,4-9,40.4030563546581,-80.0415398313648
"2900 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2015,3,0,Banksville,2,20,42003202300,5,6,4-9,40.4030563546581,-80.0415398313648
"2900 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2016,9,5,Banksville,2,20,42003202300,5,6,4-9,40.4030563546581,-80.0415398313648
"2900 BLOCK BEDFORD AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,8,1,Middle Hill,6,5,42003050100,3,2,2-5,40.4525626778715,-79.9673519529593
"2900 BLOCK BREVET WAY PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,9,2,,,,,,6,,,
"2900 BLOCK BRIGHTON RD PITTSBURGH, PA 15212",3,0,3,0,0,0,2015,7,1,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4717951395979,-80.0270291384735
"2900 BLOCK CHARTIERS AVE PITTSBURGH, PA 15204",1,0,1,0,0,0,2016,6,1,Sheraden,2,20,42003202200,5,6,1-16,40.4539554143896,-80.0563479599397
"2900 BLOCK DODDS AVE PITTSBURGH, PA 15216",1,0,0,0,1,0,2018,4,1,,,,,,6,,,
"2900 BLOCK ECCLES ST PITTSBURGH, PA 15210",1,0,0,0,0,1,2016,12,6,South Side Slopes,3,16,42003160800,3,3,4-22,40.4177346151937,-79.9680308717605
"2900 BLOCK GLEN MAWR ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,1,2,Sheraden,2,20,42003562500,5,6,1-16,40.4551893197363,-80.0512621204587
"2900 BLOCK GLEN MAWR ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2018,7,6,Sheraden,2,20,42003562500,5,6,1-16,40.4551893197363,-80.0512621204587
"2900 BLOCK GLEN MAWR ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,1,2,Sheraden,2,20,42003562500,5,6,1-16,40.4551893197363,-80.0512621204587
"2900 BLOCK HARCUM WAY PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,1,0,,,,,,3,,,
"2900 BLOCK LIBERTY AVE PITTSBURGH, PA 15201",1,0,1,0,0,0,2017,1,0,Polish Hill,7,6,42003060500,6,2,3-2,40.4573081219818,-79.9731223068046
"2900 BLOCK MULLINS ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2019,5,2,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4704113247902,-80.0319630518536
"2900 BLOCK MULLINS ST PITTSBURGH, PA 15212",3,0,2,0,1,0,2017,10,3,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4704113247902,-80.0319630518536
"2900 BLOCK MULLINS ST PITTSBURGH, PA 15212",1,0,0,0,1,0,2017,11,2,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4704113247902,-80.0319630518536
"2900 BLOCK MULLINS ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2019,8,4,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4704113247902,-80.0319630518536
"2900 BLOCK PENN AVE PITTSBURGH, PA 15201",1,0,1,0,0,0,2016,12,6,Strip District,7,6,42003020300,6,2,3-2,40.4578573471455,-79.9741687933494
"2900 BLOCK PENN AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2015,10,1,Strip District,7,6,42003020300,6,2,3-2,40.4578573471455,-79.9741687933494
"2900 BLOCK SHADELAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,7,5,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4707029348676,-80.0304048905528
"2900 BLOCK SHADELAND AVE PITTSBURGH, PA 15212",2,0,2,0,0,0,2015,8,4,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4707029348676,-80.0304048905528
"2900 BLOCK SHERADEN BLVD PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,5,6,,,,,,6,,,
"2900 BLOCK SPRING ST PITTSBURGH, PA 15210",1,0,0,0,1,0,2017,1,4,Arlington,3,16,42003561600,3,3,4-8,40.4155697788751,-79.9674339813642
"2900 BLOCK SPRING ST PITTSBURGH, PA 15210",1,0,0,0,1,0,2018,2,4,Arlington,3,16,42003561600,3,3,4-8,40.4155697788751,-79.9674339813642
"2900 BLOCK SPRING ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,2,4,Arlington,3,16,42003561600,3,3,4-8,40.4155697788751,-79.9674339813642
"2900 BLOCK STAFFORD ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,8,3,Sheraden,2,20,42003562500,5,6,1-16,40.4567405354118,-80.0504727005128
"2900 BLOCK STAFFORD ST PITTSBURGH, PA 15204",1,0,0,1,0,0,2015,5,6,Sheraden,2,20,42003562500,5,6,1-16,40.4567405354118,-80.0504727005128
"2900 BLOCK STAFFORD ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2016,8,6,Sheraden,2,20,42003562500,5,6,1-16,40.4567405354118,-80.0504727005128
"2900 BLOCK ZEPHYR AVE PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,7,5,Sheraden,2,20,42003562500,5,6,1-16,40.4547846707882,-80.0520014330687
"2900 BLOCK ZEPHYR AVE PITTSBURGH, PA 15204",2,0,2,0,0,0,2016,5,2,Sheraden,2,20,42003562500,5,6,1-16,40.4547846707882,-80.0520014330687
"2900 BLOCK ZEPHYR AVE PITTSBURGH, PA 15204",2,0,1,1,0,0,2017,1,6,Sheraden,2,20,42003562500,5,6,1-16,40.4547846707882,-80.0520014330687
"2ND AVE & FLOWERS AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2019,1,2,Hazelwood,5,15,42003562300,3,4,2-13,40.4099970544861,-79.9440805031567
"2ND AVE & FLOWERS AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2019,1,2,Hazelwood,5,15,42003562300,3,4,2-13,40.4099970544861,-79.9440805031567
"2ND AVE & HAZELWOOD AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2015,8,5,Hazelwood,5,15,42003562900,3,4,2-13,40.4113206355458,-79.9447270333924
"2ND AVE & HAZELWOOD AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,6,4,Hazelwood,5,15,42003562900,3,4,2-13,40.4113206355458,-79.9447270333924
"2ND AVE & WINSTON ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,1,1,Hazelwood,5,15,42003562300,3,4,2-13,40.4045842645827,-79.9425629857985
"3000 BLOCK ARLINGTON AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,9,2,Arlington Heights,3,16,42003561600,3,3,4-22,40.4173449108972,-79.9656416888851
"3000 BLOCK ARLINGTON AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,9,2,,,,,,3,,,
"3000 BLOCK ARLINGTON AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,6,5,Arlington Heights,3,16,42003561600,3,3,4-22,40.4173449108972,-79.9656416888851
"3000 BLOCK ASHLYN ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2018,3,0,Sheraden,2,20,42003562500,5,6,1-16,40.4550575259436,-80.0556351631611
"3000 BLOCK JANE ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2019,1,5,South Side Slopes,3,16,42003160800,3,3,4-24,40.4232146388069,-79.9650175863571
"3000 BLOCK JANE ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2019,1,5,South Side Slopes,3,16,42003160800,3,3,4-24,40.4232146388069,-79.9650175863571
"3000 BLOCK LANDIS ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,7,4,,,,,,6,,,
"3000 BLOCK LANDIS ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,7,2,Sheraden,2,20,42003562500,5,6,1-16,40.4551314350528,-80.0545923235737
"3000 BLOCK LIBERTY AVE PITTSBURGH, PA 15201",1,0,1,0,0,0,2018,3,3,Polish Hill,7,6,42003060500,6,2,3-2,40.4583634275947,-79.9714262593693
"3000 BLOCK MARSHALL RD PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,11,4,Perry North,1,26,42003260700,1,1,1-23,40.4760673983119,-80.014950838723
"3000 BLOCK MERWYN AVE PITTSBURGH, PA 15204",1,0,0,0,1,0,2017,9,1,Sheraden,2,20,42003562500,5,6,1-16,40.4572755472928,-80.0518596858958
"3000 BLOCK MERWYN AVE PITTSBURGH, PA 15204",3,0,1,1,1,0,2019,3,5,Sheraden,2,20,42003562500,5,6,1-16,40.4572755472928,-80.0518596858958
"3000 BLOCK MIDDLETOWN RD PITTSBURGH, PA 15204",1,0,1,0,0,0,2016,9,6,Sheraden,2,20,42003202200,5,6,1-16,40.4495884622898,-80.0643190176973
"3000 BLOCK N CHARLES ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,6,2,Perry South,6,26,42003261400,1,1,1-23,40.4710125126471,-80.0085642057815
"3000 BLOCK PENN AVE PITTSBURGH, PA 15208",1,0,0,1,0,0,2018,6,4,Strip District,7,6,42003020300,6,2,3-2,40.4587529169412,-79.9724713556024
"3000 BLOCK PERRYSVILLE AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,5,1,Perry North,1,26,42003260700,1,1,1-23,40.4762583121113,-80.0121841852939
"3000 BLOCK SACRAMENTO AVE PITTSBURGH, PA 15204",1,0,0,0,1,0,2017,6,6,Sheraden,2,20,42003562500,5,6,1-16,40.458057757215,-80.0503891282058
"3000 BLOCK STAFFORD ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2018,1,3,Sheraden,2,20,42003562500,5,6,1-16,40.4575352767568,-80.0512145864705
"3000 BLOCK VENSEL WAY PITTSBURGH, PA 15212",2,0,1,1,0,0,2015,1,2,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4719871300818,-80.0287559800503
"3000 BLOCK WADLOW ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2018,4,3,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4719862012177,-80.0293450154877
"3000 BLOCK WADLOW ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2018,3,4,Marshall-Shadeland,1,27,42003271500,1,1,1-14,40.4719862012177,-80.0293450154877
"3000 BLOCK ZEPHYR AVE PITTSBURGH, PA 15204",1,0,1,0,0,0,2019,5,1,Sheraden,2,20,42003562500,5,6,1-16,40.4563216705103,-80.0534504413852
"300 BLOCK 39TH ST PITTSBURGH, PA 15201",2,0,2,0,0,0,2019,7,5,Lower Lawrenceville,7,6,42003060300,2,2,3-3,40.465089849724,-79.9609417484938
"300 BLOCK 46TH ST PITTSBURGH, PA 15201",1,0,0,1,0,0,2019,6,3,Central Lawrenceville,7,9,42003090200,2,2,3-3,40.4706545033868,-79.9560582614731
"300 BLOCK 5TH AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2017,3,3,Central Business District,6,2,42003020100,6,2,1-4,40.4405261905043,-80.0002903704474
"300 BLOCK 5TH AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2018,11,0,Central Business District,6,2,42003020100,6,2,1-4,40.4405261905043,-80.0002903704474
"300 BLOCK 6TH AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,7,6,Central Business District,6,2,42003020100,6,2,1-3,40.4416587139748,-79.99945506805
"300 BLOCK ADDISON ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,1,3,,,,,,2,,,
"300 BLOCK BALDWIN RD PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,4,0,Hays,5,31,42003562900,3,4,4-20,40.3896479465358,-79.9327898774951
"300 BLOCK BERWICK ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,9,3,Hazelwood,5,15,42003562900,3,4,2-13,40.4134784102794,-79.9439103030907
"300 BLOCK BOGGSTON AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,3,2,Beltzhoover,3,18,42003562400,5,3,4-16,40.418116992027,-80.0099444241125
"300 BLOCK CAPE MAY AVE PITTSBURGH, PA 15216",1,0,0,0,1,0,2017,7,6,Beechview,4,19,42003191600,5,6,4-28,40.4098837988132,-80.020323361544
"300 BLOCK CATOCTIN WAY PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,6,2,Perry North,1,26,42003260700,1,1,1-15,40.4778695693502,-80.0111427895949
"300 BLOCK CEDAR AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,3,3,East Allegheny,1,22,42003563200,1,1,1-20,40.4508935599436,-80.0009078039902
"300 BLOCK CEDAR AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,9,2,East Allegheny,1,22,42003563200,1,1,1-20,40.4508935599436,-80.0009078039902
"300 BLOCK CEDAR AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,8,4,East Allegheny,1,22,42003563200,1,1,1-20,40.4508935599436,-80.0009078039902
"300 BLOCK CEDAR AVE PITTSBURGH, PA 15212",1,0,0,0,1,0,2017,6,2,East Allegheny,1,22,42003563200,1,1,1-20,40.4508935599436,-80.0009078039902
"300 BLOCK CLOVER ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,6,6,Arlington,3,16,42003561600,3,3,4-8,40.4147454724185,-79.9720272547601
"300 BLOCK COPPERFIELD AVE PITTSBURGH, PA 15210",1,0,0,0,1,0,2017,11,1,Carrick,4,29,42003290100,3,3,4-23,40.3950816652097,-79.9913336415099
"300 BLOCK CRAFT AVE PITTSBURGH, PA 15213",1,0,1,0,0,0,2019,4,3,South Oakland,3,4,42003040900,3,4,2-10,40.4353578534006,-79.9613530522747
"300 BLOCK DOVE WAY PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,4,5,,,,,,3,,,
"300 BLOCK E AGNEW AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,2,4,Carrick,4,29,42003290200,3,3,4-12,40.3963535687056,-79.9823629412338
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,6,4,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,4,5,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2018,3,1,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,8,0,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,8,6,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2017,1,5,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,10,6,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,0,0,1,0,2018,5,1,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,0,0,1,0,2016,8,4,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,8,5,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,1,4,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,0,0,1,0,2016,4,6,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK EAST OHIO ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,7,1,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK ELMORE ST PITTSBURGH, PA 15219",2,0,2,0,0,0,2018,8,4,,,,,,2,,,
"300 BLOCK ELSDON ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,2,2,Perry South,6,26,42003261400,1,1,1-12,40.467015943414,-80.0134253174952
"300 BLOCK ELSDON ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,2,3,Perry South,6,26,42003261400,1,1,1-12,40.467015943414,-80.0134253174952
"300 BLOCK E NORTH AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,3,0,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK E NORTH AVE PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,11,2,,,,42003563900,,1,,40.4125315408834,-79.8427960425285
"300 BLOCK ENRIGHT CT PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,5,1,East Liberty,9,12,42003111500,2,5,3-10,40.4608871491557,-79.9168404065684
"300 BLOCK E WARRINGTON AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,2,4,Beltzhoover,3,18,42003562400,5,3,4-16,40.4209340242423,-80.0023196507148
"300 BLOCK E WARRINGTON AVE PITTSBURGH, PA 15210",1,0,0,1,0,0,2015,11,3,Beltzhoover,3,18,42003562400,5,3,4-16,40.4209340242423,-80.0023196507148
"300 BLOCK FERN ST PITTSBURGH, PA 15224",1,0,1,0,0,0,2019,7,5,Garfield,9,10,42003101600,2,5,3-4,40.4711733846134,-79.9335171226068
"300 BLOCK FREELAND ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,11,6,Beltzhoover,3,18,42003562400,5,3,4-16,40.4188378048441,-80.0022493296067
"300 BLOCK HALKET ST PITTSBURGH, PA 15213",1,0,0,0,0,1,2015,5,3,South Oakland,3,4,42003040900,3,4,2-14,40.4370860222288,-79.9615430224765
"300 BLOCK HALKET ST PITTSBURGH, PA 15213",1,0,1,0,0,0,2015,4,5,South Oakland,3,4,42003040900,3,4,2-14,40.4370860222288,-79.9615430224765
"300 BLOCK HARMAR ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,3,5,Polish Hill,7,6,42003060500,6,2,2-6,40.4580869858574,-79.9689352794446
"300 BLOCK HAWKINS ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,8,5,,,,,,1,,,
"300 BLOCK HERSHEY RD PITTSBURGH, PA 15235",2,0,2,0,0,0,2017,2,1,,,,,,OSC,,,
"300 BLOCK JUCUNDA ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,6,3,Knoxville,3,30,42003300100,5,3,4-21,40.4170917448537,-79.9932429500465
"300 BLOCK KAMBACH ST PITTSBURGH, PA 15211",1,0,1,0,0,0,2015,10,2,Mount Washington,3,18,42003180700,5,3,4-5,40.4262881004801,-80.0025802950583
"300 BLOCK KENNEDY AVE PITTSBURGH, PA 15214",2,0,2,0,0,0,2019,5,5,Perry South,1,26,42003261500,1,1,1-23,40.4742651018599,-80.0136699182946
"300 BLOCK LANGLEY ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,4,1,Perry South,6,25,42003261400,1,1,1-10,40.462744496182,-80.0128827189361
"300 BLOCK LIBERTY AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2019,6,0,Central Business District,6,1,42003020100,6,2,1-3,40.4405702014184,-80.006260044902
"300 BLOCK LIBERTY AVE PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,4,5,Central Business District,6,1,42003020100,6,2,1-3,40.4405702014184,-80.006260044902
"300 BLOCK LOMBARD ST PITTSBURGH, PA 15219",2,0,2,0,0,0,2016,4,6,,,,,,2,,,
"300 BLOCK LOWELL ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,10,1,,,,,,5,,,
"300 BLOCK MARSHALL AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,6,3,Perry South,1,26,42003261500,1,1,1-23,40.4740541555315,-80.0156217582739
"300 BLOCK MATHEWS AVE PITTSBURGH, PA 15210",2,0,1,1,0,0,2017,4,4,Knoxville,3,30,42003300100,5,3,4-7,40.4130974806135,-79.9930634863787
"300 BLOCK MC KEE PL PITTSBURGH, PA 15213",1,0,0,1,0,0,2017,1,5,Central Oakland,3,4,42003040500,3,4,2-14,40.4383720870111,-79.9577063860126
"300 BLOCK MILLBRIDGE ST PITTSBURGH, PA 15210",1,0,0,1,0,0,2017,3,6,Allentown,3,18,42003180300,5,3,4-21,40.4198193055927,-79.9959811143245
